Timestamp,A0_Raw,A1_Raw,A2_Raw,Motor_State
2026-08-23 07:18:52.767692,6391,4411,0,1
2026-08-23 07:18:52.767712,6489,5284,2735,1
2026-08-23 07:18:52.767732,6387,4666,0,1
2026-08-23 07:18:52.767752,6479,5436,2713,1
2026-08-23 07:18:52.767772,6373,4745,0,1
2026-08-23 07:18:52.767792,6484,5503,2613,1
2026-08-23 07:18:52.767812,6400,4880,5,1
2026-08-23 07:18:52.767832,6491,5569,2980,1
2026-08-23 07:18:52.767852,6373,4812,0,1
2026-08-23 07:18:52.767872,6499,5576,3187,1
2026-08-23 07:18:52.767892,6399,4816,0,1
2026-08-23 07:18:52.767912,6486,5512,2528,1
2026-08-23 07:18:52.787172,6439,4428,0,1
2026-08-23 07:18:52.787192,6481,5260,2786,1
2026-08-23 07:18:52.787212,6382,4584,0,1
2026-08-23 07:18:52.787232,6479,5368,2790,1
2026-08-23 07:18:52.787252,6406,4771,0,1
2026-08-23 07:18:52.787272,6496,5483,2963,1
2026-08-23 07:18:52.787292,6379,4773,0,1
2026-08-23 07:18:52.787312,6496,5572,3232,1
2026-08-23 07:18:52.787332,6400,4819,0,1
2026-08-23 07:18:52.787352,6481,5507,2579,1
2026-08-23 07:18:52.787372,6389,4841,0,1
2026-08-23 07:18:52.787392,6355,5336,0,1
2026-08-23 07:18:52.787412,6403,4883,0,1
2026-08-23 07:18:52.807302,6432,5074,3018,1
2026-08-23 07:18:52.807322,6382,4385,0,1
2026-08-23 07:18:52.807342,6475,5267,2751,1
2026-08-23 07:18:52.807362,6385,4676,0,1
2026-08-23 07:18:52.807382,6495,5432,2730,1
2026-08-23 07:18:52.807402,6375,4724,0,1
2026-08-23 07:18:52.807422,6478,5477,2644,1
2026-08-23 07:18:52.807442,6408,4843,0,1
2026-08-23 07:18:52.807462,6465,5580,2952,1
2026-08-23 07:18:52.807482,6372,4799,0,1
2026-08-23 07:18:52.807502,6492,5590,3244,1
2026-08-23 07:18:52.807522,6396,4834,0,1
2026-08-23 07:18:52.807542,6474,5511,2502,1
2026-08-23 07:18:52.826992,6426,4295,0,1
2026-08-23 07:18:52.827012,6496,5178,2652,1
2026-08-23 07:18:52.827032,6390,4572,0,1
2026-08-23 07:18:52.827052,6492,5421,3115,1
2026-08-23 07:18:52.827072,6388,4654,0,1
2026-08-23 07:18:52.827092,6485,5425,2870,1
2026-08-23 07:18:52.827112,6383,4754,0,1
2026-08-23 07:18:52.827132,6426,5421,1167,1
2026-08-23 07:18:52.827152,6400,4863,0,1
2026-08-23 07:18:52.827172,6468,5558,2577,1
2026-08-23 07:18:52.827192,6392,4927,0,1
2026-08-23 07:18:52.827212,6498,5574,2844,1
2026-08-23 07:18:52.827232,6392,4852,0,1
2026-08-23 07:18:52.847060,6506,5062,3104,1
2026-08-23 07:18:52.847080,6372,4365,0,1
2026-08-23 07:18:52.847100,6486,5257,2744,1
2026-08-23 07:18:52.847121,6387,4669,0,1
2026-08-23 07:18:52.847141,6484,5410,2846,1
2026-08-23 07:18:52.847161,6381,4758,0,1
2026-08-23 07:18:52.847181,6488,5479,2777,1
2026-08-23 07:18:52.847201,6404,4892,14,1
2026-08-23 07:18:52.847220,6488,5563,2991,1
